CUST_ID,BALANCE,PURCHASES,CREDIT_LIMIT,TENURE,NUM_PRODUCTS,HAS_CREDIT_CARD,IS_ACTIVE_MEMBER,CASH_ADVANCE,REVOLVING_UTILIZATION
ID_438,3531.211135782481,2334.1363102664404,5809.06930514532,42,1,0,1,4155.680044278403,0.3917945634809309
ID_439,406.74390320949885,1787.6974264642224,2541.3381730154892,31,4,1,0,4427.629918308465,0.620070330137121
ID_440,424.1885704259596,3499.33236362181,6556.497368037437,33,2,1,1,795.5664020208708,0.9464574561339025
ID_441,4933.1978925058775,3821.852986178151,8764.379344462377,9,4,0,0,5261.146195465867,0.6292604637742595
ID_442,1871.3539787806017,4279.62144824767,9187.020677771994,54,2,0,1,8026.846067816335,0.25303974871695734
ID_443,1853.2107353344545,4866.99736308068,20444.89435994426,37,1,0,0,9784.965970525434,0.4824967568410091
ID_444,4063.9978362875127,1406.615341449272,7316.913032530662,43,2,0,1,3993.0377439385165,0.449614752244362
ID_445,4736.242886919294,3608.8580642008114,20623.09083035455,51,1,0,0,4353.674812887576,0.532607397216225
ID_446,4930.005319114354,2031.8653539291518,3642.8330237801924,14,2,1,1,547.6389373182789,0.5190488593393484
ID_447,3766.890926294708,3417.7016625604297,5268.871371839362,41,4,0,0,7751.212061003665,0.36405235826449456
ID_448,1881.2979276545789,2432.3102827111798,15755.822006238854,31,4,0,1,7166.577493266486,0.871826546508928
ID_449,417.5035834933438,4969.488203562865,27734.978274722635,16,1,1,0,4029.2564457583812,0.3301112053763624
ID_450,3885.7345796371837,3671.6204653746745,25927.460075522304,25,3,1,0,7092.758081673775,0.529952341947928
ID_451,2792.021248679025,4767.20737212819,29093.849830841293,53,1,0,1,6230.254231970392,0.26086311883832447
ID_452,2121.1100462348813,4191.35079245781,19863.892893066957,53,4,0,1,7689.929763255046,0.43480166271639376
ID_453,4531.77192547368,4524.214954700518,20598.63112606667,53,2,1,0,3141.426954941058,0.6813909435789018
ID_454,555.9874115307567,4090.654066351907,19125.66696901327,43,3,0,0,6508.1871661025325,0.7578561092008613
ID_455,2463.1255214542957,2349.8797388419657,19061.74876288772,20,4,1,0,6256.21327284226,0.8062222205709301
ID_456,56.76822383709534,1333.7634213997335,5266.490006959954,40,3,1,0,904.9031003871155,0.736824576699473
ID_457,2343.3032099706315,1914.5688597075589,16768.42972875393,14,1,1,0,2809.5277742128965,0.4667553478227219
ID_458,281.51637840918676,199.1575399357572,12195.970070100046,38,4,1,0,8602.007374510209,0.03746838862448998
ID_459,594.0895813403596,2667.566520576869,13833.579257541509,16,1,0,0,1561.3210867053929,0.524492067508482
ID_460,587.6312338855244,2574.7832213250026,16184.416618717883,27,4,1,1,3795.6384487965424,0.055150670581947114
ID_461,3246.051510580318,2673.727277669392,4723.488982265297,11,4,0,1,2252.3577431454423,0.9664498609094518
ID_462,3730.2243963271167,4872.7530023631125,11425.144281711475,42,1,1,1,1401.8541885105863,0.37795649134795917
ID_463,2916.8438254857983,4566.124616928712,2840.037265421504,55,4,0,1,1364.1134462956993,0.5036713258923758
ID_464,4810.862742372709,892.3926138175292,29410.37578224957,26,3,0,0,3479.5527333968025,0.12954698332329295
ID_465,1874.3528976185203,1907.524355623857,4437.312835783658,17,3,1,0,8034.734787879659,0.9957228817845937
ID_466,1428.5604314093036,2177.3852793699834,8497.21741780368,12,1,0,0,9663.158904144339,0.49220182837742543
ID_467,4342.995640947302,1866.611297473074,26847.49487439852,7,2,0,0,5718.364973657761,0.29828996804081254
ID_468,1117.9791925972631,4012.630221659174,14998.591340935112,44,3,0,0,6352.242893829319,0.19304866741826388
ID_469,4816.112697203057,2667.784582351176,4933.478844098279,46,4,1,0,7787.438467572625,0.6499307474889543
ID_470,60.772373449081705,2903.289103160963,12142.685603141119,29,1,0,1,6618.011515774667,0.43629924148979826
ID_471,4849.394133538195,4279.766439040835,4360.171831550189,31,2,0,0,8483.216715117765,0.31732999546357166
ID_472,215.79955975288055,4049.0479517352574,6806.263915450551,30,1,1,0,8840.514507225547,0.009642595604498316
ID_473,4455.7155684903555,747.8364618194685,2508.8655615455054,25,3,1,0,6277.080395103278,0.03639702414162327
ID_474,2638.5055454314993,3598.181462009808,13708.597341923898,45,4,0,0,5330.627224829374,0.6936131304578073
ID_475,4964.823980596501,2233.637031619974,24392.447530032532,46,3,1,0,3910.512617930828,0.48054046630056046
ID_476,368.9828236769943,1543.7796250062522,17993.10618229697,47,1,1,0,4615.806619232416,0.8488904144597649
ID_477,2769.271422006604,345.0922224207131,18584.01385905374,49,4,1,0,3454.57947811506,0.7535284694133223
ID_478,4846.512678095495,2487.52284569271,6816.9368724139695,7,2,0,1,4269.663293266514,0.5734404565034441
ID_479,2615.489220850744,1841.6397355502038,10972.921454318628,47,3,1,1,8997.09856602341,0.5609908774392965
ID_480,3146.9931906763127,1332.413894414364,25512.021011384128,40,1,1,1,9723.718920375108,0.7453449460674278
ID_481,3478.743444923086,3503.891475025092,3547.829345468922,38,4,1,1,3615.338576457998,0.7411623190283961
ID_482,2272.705323838866,3870.4783978463765,25879.98895638748,22,1,0,0,2205.900488866808,0.334517473717833
ID_483,3137.7904004203174,1299.4686432441815,15027.010761678783,27,2,1,1,781.9058019297387,0.10531945415898902
ID_484,2921.571559615501,342.2924397288016,25277.2755084284,6,2,0,1,8369.30964371617,0.7718282264601873
ID_485,4505.790052454945,4258.888232769651,10222.186162437609,42,3,1,0,8706.660100215096,0.2231059382952184
ID_486,227.23190170728935,148.80273190108625,10826.445595907604,35,2,0,1,4504.721143574896,0.7912650823635865
ID_487,1404.8159479611516,4691.851220215212,22796.54118137114,51,2,1,0,5424.178118946615,0.6180917234091202
ID_488,4752.057420382794,3175.337382515259,23764.889028374386,11,3,1,1,7398.212459223854,0.3579600961731959
ID_489,4451.318919454581,1677.0485124864695,7659.695661714256,46,1,0,1,3758.5263581991235,0.8522739294204688
ID_490,2278.283763928565,1307.7417569260074,29213.26841983526,19,3,0,1,2014.9014599630043,0.6911685483558203
ID_491,3100.662989007684,144.1277548959287,3450.213023100039,41,3,1,0,1146.8300510936979,0.5451082690592104
ID_492,1386.9059149056634,1253.809943353298,2986.585929961796,38,4,1,0,2352.412016211046,0.3008999507960133
ID_493,940.6057986188066,774.8686774339914,18269.62224329698,43,2,1,1,6453.340266811132,0.9862806051505945
ID_494,2318.492024699911,3099.6144815434136,21959.48226537702,44,2,0,1,3476.8503085130264,0.8385405134729237
ID_495,1766.761140130264,916.0733841096264,28865.697747524242,11,1,1,0,8677.033337318646,0.13657573755923214
ID_496,2918.2805592543605,2690.2862039294346,12743.427643166986,31,2,1,0,875.4446448682662,0.806228764667621
ID_497,388.6731848249242,2991.570469487907,1733.4508606993604,29,1,1,1,4163.699075915965,0.12018860089547811
ID_498,4871.974038330833,1560.404321899881,18483.993843945802,38,4,0,1,2569.624296757741,0.24774773033733066
ID_499,4931.0537223980145,271.81825019172163,9401.184597364385,13,1,1,1,8876.968505709687,0.957549763594513
ID_500,3490.808570098726,282.5440150095609,13555.466514666665,49,1,0,1,8062.136958971743,0.8699047242118495
ID_501,2680.481831720602,229.10192775019627,15165.614985248123,48,4,0,0,9843.085161123181,0.6060034326528853
ID_502,1547.6380814316387,3721.7108689690767,2870.865711402981,39,3,1,1,1192.7283827799363,0.6991281678236319
ID_503,4068.975098534743,1658.2475535900608,15093.47175235898,39,4,0,0,7822.43618433008,0.08960946978420081
ID_504,3423.655862769396,4001.8709112415518,13363.270337325128,29,2,0,0,1258.615880818693,0.332373856854594
ID_505,813.0846967244565,2215.4908368299607,21663.7836933112,7,2,1,0,1550.2357489623876,0.32242461730224037
ID_506,4554.635922469212,2319.6906940668227,19724.311425157994,13,4,1,0,391.9121495967115,0.032668874199402564
ID_507,4112.686214615845,2613.1247522969115,6371.25582636627,30,1,1,0,4647.07869170057,0.7041019066757275
ID_508,4748.99956645962,3593.8541362380092,6978.028628101512,35,4,0,0,1258.8172124913588,0.30755423931192616
ID_509,3628.5975419418,1440.1640425655646,8279.179184456825,37,2,0,0,3483.504379147709,0.6330926641358844
ID_510,3067.0759796789494,695.7780127142818,6189.562768618142,35,4,0,0,2761.9930814811864,0.02722405809267603
ID_511,2091.2151814530944,2824.6809424381613,20059.18279038555,12,1,1,0,9763.548339935795,0.0016434853500431057
ID_512,4663.642416770066,1702.1903538894223,29838.475196807845,53,2,0,1,6582.628727596947,0.170006864354727
ID_513,4330.319447502042,2268.207436973383,19911.141874962163,29,3,1,0,4104.5608092340835,0.7028866125771455
ID_514,226.09335053094702,3270.038870852796,18593.764839547446,14,4,1,1,8784.537323536159,0.6041714539532006
ID_515,131.83487248626002,2521.216131592226,12887.910067181101,21,4,0,0,638.4460986469564,0.20090629830164064
ID_516,1882.316834390248,3139.36620379413,10064.827506933061,7,4,0,0,3342.5774216561053,0.5233739180579502
ID_517,4052.7666539091647,2766.5800103567763,27421.138950287896,40,4,0,1,5145.927708526158,0.6192205416400147
ID_518,4936.380646574722,3725.002222486886,29101.05435012244,39,2,1,0,538.7560089134469,0.9389448726964542
ID_519,752.0844555176409,3559.089426786938,15406.509092044105,27,1,0,0,1458.5878158481846,0.7624257508865219
ID_520,2970.6535767606756,2717.530469862234,9415.814369690166,24,3,1,1,8950.475457967708,0.13583338219884156
ID_521,1904.4542831551075,3426.6248022125637,23333.544022423263,54,4,0,1,1796.2598842360355,0.2702300501024478
ID_522,4849.571989073016,4380.442051135802,4841.246935139476,26,2,1,0,9216.569011563472,0.40348624057537286
ID_523,4210.594615678543,2218.1293101620263,23202.058891666766,17,4,0,0,960.7006168117438,0.1052905999500181
ID_524,4191.643523555689,2122.539056469089,24749.502855028823,16,3,0,1,8882.149646990389,0.5553566741387891
ID_525,2343.4657989748516,3844.8035421766626,4622.214394187853,24,4,1,0,4537.116271083152,0.9070928504155346
ID_526,2074.097511688326,2954.513801505771,29328.982595100348,11,1,0,0,5732.653948635569,0.3063777023678076
ID_527,1367.0353596535313,447.9332230906839,29579.856421265875,47,4,0,0,2816.2230323017366,0.9846458929055831
ID_528,281.8774832546356,4471.348876886299,28164.864900493187,19,4,1,1,2733.3970713026033,0.2493174731320239
ID_529,4323.611881275266,250.83720096443668,15385.009472781665,38,4,0,0,4921.334480083511,0.4722663911556536
ID_530,4064.5050456503877,3767.142145427741,8136.150126028025,52,1,0,1,3558.0730756969992,0.3430350468473322
ID_531,4998.588366430653,3818.091299251133,17878.269145575476,43,2,1,0,776.9633288231603,0.3081147806020583
ID_532,4983.184185369527,4770.244317881459,13178.081315671636,18,1,0,0,3536.8323791371736,0.37787080138495543
ID_533,2777.158528013137,365.2586011713717,6972.510696798716,31,2,0,0,2547.061876819048,0.03241203695315609
ID_534,3844.9370759025524,3024.5986178440057,13286.61587891758,19,1,1,1,8496.395015581602,0.5320103400289632
ID_535,4723.82864941214,2196.4187960725594,20252.805234650124,50,1,0,1,8385.283726888856,0.7414096021874581
ID_536,4248.236953387057,1720.101478811756,3056.486012793741,29,4,0,1,1414.7943958452802,0.8637924882030117
ID_537,1236.7405087159882,542.560945465458,10669.122041934479,53,1,1,0,7300.6913285169,0.3243551999046739
ID_538,2252.7206765504675,2857.005186389415,1516.0518103719305,6,2,0,0,4508.388334103698,0.550404237912419
ID_539,645.7970757574749,2447.299555805607,22735.369658388594,51,2,0,1,8685.064450880014,0.8927960275704171
ID_540,4770.255136293612,612.3168449400189,19580.046760884325,50,2,0,1,2739.890248561286,0.799872233328346
ID_541,3030.8731722544003,3101.1985847757087,2817.49190635701,35,2,1,1,881.166983895284,0.4640750060227774
ID_542,1143.2140275173135,3715.9702892393984,28977.38922845707,15,1,0,0,8004.96972707688,0.1648462559114935
ID_543,3358.5034220292837,3859.6636751628766,1656.0251566859197,15,4,0,0,8683.583114970748,0.5583025631172063
ID_544,3090.641202289479,4536.328622485894,18108.858747806567,33,3,1,1,8405.111376170365,0.9896961947031484
ID_545,1790.8135901642024,2106.406635255008,23514.65639217262,9,2,1,0,3292.9961780858184,0.7575006138471642
ID_546,567.7879609981451,4770.056566248471,23848.993078296968,19,1,0,0,308.65294004757016,0.8480225995716357
ID_547,3357.865977963998,4340.6040849051615,1994.2689322029098,17,4,0,1,1396.1552997424687,0.18876163887044828
ID_548,2601.5385045189664,1552.8576980173013,27286.038846572737,43,1,1,0,9193.688712532854,0.9038912336977448
ID_549,3861.5919586781965,880.4868830123465,27635.098485886545,52,2,1,1,3640.692030449624,0.014122615063265731
ID_550,2600.817505559967,2233.408041027266,17280.32082147681,42,2,1,1,8802.08328720947,0.8622116288498841
ID_551,4260.907501592701,2069.3036689842365,14980.412767727237,15,4,0,1,9808.131387083717,0.23912075268837718
ID_552,2759.5341938724277,2921.024596122901,2301.1564288153945,46,1,1,1,3957.1374026376784,0.6227132720634723
ID_553,2804.6898576769313,2958.592538405965,17296.67013278619,32,2,0,1,7764.460456252572,0.29305205882098895
ID_554,4383.268013291725,3774.936223461879,12871.993371336692,47,2,0,0,1691.144574280946,0.13529595184115673
ID_555,2017.4143310619852,2598.46074620749,23411.385814851026,17,3,0,1,3837.4878419510437,0.24709796926380767
ID_556,670.0761422532037,613.6309406097512,12712.623439696548,27,3,1,1,7051.825044737758,0.472928286705417
ID_557,143.91338156669485,4305.62754421022,20823.844166416584,9,2,1,0,2071.1036341268696,0.9196613950129685
ID_558,3775.686278368095,1617.8464576074166,3940.836240888393,34,3,1,0,3197.959330961083,0.3890039394893089
ID_559,3101.5477567673233,4859.357555502301,4855.615852213041,41,3,1,1,5638.273731299604,0.055869542951142215
ID_560,3520.398840496118,677.5145325308737,5051.595528825592,50,2,0,1,6912.11669852934,0.02376792114123849
ID_561,1064.8208075445536,4795.430743939266,2320.2394941925622,19,1,0,1,3568.7885830039636,0.20987060267572566
ID_562,681.8573779338489,545.9578537243332,16698.53691882431,17,1,1,1,3768.0404224731524,0.05202886818402952
ID_563,72.72332833940965,1232.0770759405914,24025.064055265444,50,1,0,0,1098.6821309925565,0.371129373452215
ID_564,1752.9377940329848,328.2417162240538,18701.924907116318,25,4,1,1,9840.620661557323,0.3842529722523155
ID_565,2949.5884342731656,3555.054418531075,17673.69168103283,50,1,0,1,6122.3612977132825,0.9721407883501842
ID_566,1961.2202254986616,4266.463809201779,20738.093923679357,28,4,0,1,5303.275654923728,0.3062345759490759
ID_567,2187.3746101186453,2226.948300898304,10849.71436908843,27,4,1,1,2113.5327854750763,0.5989341337233883
ID_568,4520.793472468742,4649.758167707905,11496.668077798638,39,3,0,0,4880.303066561649,0.8188237031874239
ID_569,1741.2773351165017,2992.465451602438,10113.832848406753,26,4,0,0,4473.11156214952,0.513022866826487
ID_570,2569.947445799054,3187.0349636879637,21651.15905275369,14,4,0,1,2585.590254909164,0.6965714161611564
ID_571,3918.2650637057154,4242.554088333773,5687.569734452454,15,4,1,1,4462.744857585641,0.9743888426537137
ID_572,1982.7139116063508,1554.3210047540106,1377.733129074807,54,4,0,1,2035.3024208705929,0.32415232411718076
ID_573,3110.4335011393673,1835.9020345053664,18289.69695495228,15,3,0,0,7102.251366692699,0.07421057639938389
ID_574,4311.818543733726,4539.164404053758,28329.05957729196,50,2,0,1,9087.85135599982,0.4303146507337583
ID_575,4747.603118288211,4514.721130589943,18672.829592892835,35,4,1,0,25.88980491366133,0.5406335759856504
ID_576,735.3674046451897,4884.765603384268,23704.72793528596,38,2,0,0,5562.56424056836,0.5799864186863369
ID_577,4632.938125807472,4519.007750564188,20510.930574514874,7,1,1,1,7323.193194072654,0.7385626044860134
ID_578,2460.581465397691,724.1229765634683,15425.662952167471,54,1,1,0,9071.957996608533,0.8980850206264425
ID_579,1291.2219414947917,4136.249002071238,21833.379651731535,37,2,0,0,3584.206845988794,0.500165261804784
ID_580,2295.6787811913064,2108.208542737011,24899.019591801432,50,2,0,1,9071.518237396429,0.14340570464300495
ID_581,4900.1628764273855,4954.926644135096,7517.217680979242,22,1,0,1,8255.526238520033,0.4034084308366923
ID_582,2463.090469964348,2414.1767252111254,10747.78393401122,33,3,0,0,5252.146329235098,0.15536939858282983
ID_583,1643.758051437541,2813.796804260881,7488.046242595232,50,3,0,0,2569.4302925063794,0.18230315535445474
ID_584,3167.004271583629,2695.8970847583128,14113.01571212279,22,4,0,0,6528.164310606762,0.001699722006110127
ID_585,1200.7280938909653,1676.511446305561,26666.87197658336,19,3,1,1,2605.5845345136854,0.9297121677349959
ID_586,379.3166405433196,467.60823557529903,11011.005924224639,15,3,0,0,3488.4655983010125,0.7452599104742639
ID_587,644.3986095532462,4488.691028969401,11859.539784786048,39,4,0,1,4669.891911556634,0.10027604621313169
ID_588,640.2291947888622,4033.1114813788054,25950.64980548602,19,4,1,0,4979.756870876598,0.9201064364824221
ID_589,759.5134675614718,783.6812247423794,15945.85559159558,22,3,0,1,1891.4706545547133,0.8703583372679247
ID_590,694.1358632470507,3906.164529615357,16528.0209897756,42,2,0,0,6938.022718023258,0.9098900177781051
ID_591,3204.373724016073,3166.648663647989,25963.234896634174,27,4,1,0,9919.161582500337,0.09731394251073999
ID_592,909.4004219957242,2104.8045607963495,15225.275373738723,23,2,1,1,2438.704277834156,0.07989309781512233
ID_593,1728.336416619316,1344.7036305682573,20765.168504252462,40,1,0,1,5545.398544223924,0.067735263718401
ID_594,4483.942049530059,4312.6710391609395,3483.695310347761,53,4,1,0,4547.155625505195,0.9669222570626312
ID_595,2369.8082013143617,3530.92247054086,6180.319680679674,23,2,1,0,3077.7888695066713,0.6604699990231618
ID_596,3337.788692605136,2783.925556398771,12726.909820771121,35,4,1,0,4197.802459439236,0.17798208214844768
ID_597,861.5993560081492,3086.885816102474,15350.33296677637,42,4,1,0,7327.2245926842925,0.9291594853599615
ID_598,961.4450940433538,546.2242922026868,29006.277335850657,45,4,0,1,4147.395580509825,0.4431650397286583
ID_599,204.34308133239432,2422.2068284648403,29148.89735838591,11,4,1,0,5067.623908227262,0.7854469765740588
ID_600,844.6753153608228,1049.1314346499398,25684.715536884087,20,2,0,1,4772.3936763248885,0.6361882344450294
ID_601,1392.9516951597932,1121.0800271432445,10152.36622328166,40,2,0,1,5552.302358489246,0.6496547950140108
ID_602,885.0524213837341,3340.389415205647,28956.82043414075,31,2,1,1,2911.919792653167,0.4397291374783251
ID_603,443.51266878527804,4565.155143988011,20990.885075610164,46,1,0,1,5097.019025048249,0.3949502353526111
ID_604,603.1793555030041,2078.407391343898,12395.26370670461,32,4,1,1,1348.4125319349816,0.1619205246868245
ID_605,2303.8938401636287,1117.971437759733,21348.572592558223,35,4,1,1,7413.842251534625,0.07078070296173988
ID_606,1031.6685920289626,3278.8599924596056,1479.159163809271,16,2,1,0,1109.2445512328243,0.9279915012584835
ID_607,1821.3493052403774,4368.816527116557,5238.4857859521935,29,2,1,0,7849.592232752184,0.936623698032334
ID_608,2517.0863542742845,3766.762125500205,25060.885635134662,19,4,0,1,8255.405756396309,0.6412979637125031
ID_609,3451.9741431468265,4356.910429629277,19721.635469321962,28,4,0,0,190.62374536921055,0.38806128563663356
ID_610,196.56069920549467,2729.1178879529166,11561.646337464637,14,1,1,1,8308.391329553833,0.025090008370612593
ID_611,3997.0519945452133,3784.193597409035,15519.332566458845,47,4,1,1,6481.6907499000445,0.4476561419317897
ID_612,3139.501947454539,786.3163408587887,27249.122339727244,52,2,0,1,969.0948553234701,0.6589753385306314
ID_613,408.7951597443595,1806.5456152796382,19315.76517489351,23,1,0,0,9979.203696408867,0.3002868509650335
ID_614,4367.893120533886,2008.79090595946,12546.329234095578,44,3,1,0,6154.66803200631,0.34243726167294
ID_615,4604.362002659066,2605.3491566055695,4489.473064528515,24,3,1,0,4008.5738706172046,0.4723234095767197
ID_616,305.38979927431876,4652.474165258436,9518.65724714127,10,4,1,1,8852.144443088686,0.494917754917902
ID_617,1384.3882407360186,4384.053145088654,29371.866751100915,23,2,0,0,416.2311115120165,0.7428648073899133
ID_618,4031.0063989653067,759.1749122170042,13683.528822701548,38,4,1,1,7173.428664778202,0.49976123805726225
ID_619,3741.298451918292,946.6692942240697,14683.344451500965,49,2,1,1,1437.2608577552726,0.8452747130895772
ID_620,922.6050967818866,1852.4386929856655,15459.342939513446,43,2,0,0,5525.003497955553,0.4827765333700743
ID_621,1046.7466166835516,1524.6449428643023,26639.016665498122,18,2,1,1,959.4190658467883,0.03191192174875557
ID_622,1852.36051395691,3112.3776704656852,18513.920247173988,54,3,1,1,6791.457449806639,0.14140611554699767
ID_623,2422.6149259551066,4523.60263404627,21116.63405710574,14,4,0,1,4649.284126442693,0.7181617920210638
ID_624,3091.27385765148,4815.228554195675,12292.992733924015,31,4,0,1,67.01063848247534,0.4518617256022397
ID_625,1844.5681978488622,3302.6544674226097,1843.540939080256,6,3,0,1,713.9811369256066,0.46121743331526566
ID_626,2312.6735806657393,4206.980086865325,27998.214513042487,17,2,0,0,7030.390448336067,0.9780068033051702
ID_627,3737.3546906687825,2673.490781130906,28524.702746575786,29,1,1,1,3994.5780476890213,0.571461593582106
ID_628,183.4160144529895,1120.8020396141947,28525.438547093483,6,1,0,1,6721.52890157237,0.11692034456663691
ID_629,1262.1847217201037,2670.973219258039,28366.92551275478,9,3,0,0,3898.4368235816137,0.43375437933508687
ID_630,3566.7479294227624,2819.9047470444903,24642.01629101727,12,1,1,0,3616.8798326279484,0.5613252926567301
ID_631,4476.034188435997,3738.042064646427,20853.28545337348,33,2,0,1,8549.140223730963,0.037465631498487584
ID_632,2558.3872105783307,1177.4266495660106,25490.78762975128,42,2,0,0,8548.076451681063,0.36460985486959674
ID_633,2660.5674263265782,1904.7208722249854,18415.84093103005,10,4,0,1,9197.828282716895,0.9678181319171991
ID_634,535.8600566988803,1883.7345991513748,4896.718802868685,44,2,1,0,8230.212207370323,0.7513032213506518
ID_635,2237.061834117273,4801.2540191317075,12345.32678620121,37,2,0,0,1274.3220369520013,0.37215256764360793
ID_636,2663.0863322751156,2275.3303056009227,29167.55244721519,54,2,1,0,664.9278693865912,0.26211176886293097
ID_637,1212.3525181736484,3799.960439760918,11182.996594274033,36,1,0,1,584.1789642048567,0.28315239721859853
ID_638,1346.2161547469047,3778.9757687347515,26167.009498209714,49,1,1,0,9802.062650382293,0.8284145523450012
ID_639,1886.4208155231133,1401.1665055358828,3703.1326524712176,20,3,1,0,5011.517324566841,0.40162697860314867
ID_640,100.35598888863184,2902.1614779214874,10691.33142888862,8,3,0,0,1151.6989434107272,0.8431748263064751
ID_641,1610.3958279158915,4482.084177261376,11177.646417094009,54,1,1,1,5442.952749076262,0.9087436549554406
ID_642,1057.2400349827233,2428.4688253390523,2496.4737501604245,51,4,0,0,7102.965248400575,0.4641991718532258
ID_643,1637.4867608895731,4731.075785978475,4453.735575415894,52,4,0,0,944.9030696857152,0.9452724277446363
ID_644,598.8106590962561,1150.8453236883918,6601.791122531358,52,1,1,0,3464.0398269356333,0.2999513907322472
ID_645,4452.636403699475,463.3796182927506,25296.652133493273,20,3,1,0,1878.2407824388636,0.2600205892490872
ID_646,2967.962267770243,4468.123978409271,2838.6577082543854,48,4,1,0,9754.30969149548,0.10730197509496398
ID_647,3395.511595722448,4253.637870014862,9662.32613898723,23,2,1,0,3182.285232861677,0.2458040685535684
ID_648,3945.8561930366914,4963.69039207584,1295.0750750887578,26,4,1,0,6905.050924872256,0.7726536905965005
ID_649,2492.2109946452865,3429.0280917508876,21173.20461668772,15,4,1,1,9184.338229953026,0.4037876240032473
ID_650,434.60144043711847,4689.770840669033,18988.789611258013,26,4,1,1,8631.880329917778,0.14816288048246584
ID_651,2685.532709092739,4152.050222912143,19704.485599541113,31,3,1,0,3939.7406408158,0.10703150843175424
ID_652,2934.2055901043955,4237.689032288426,11857.100756723943,46,3,0,1,3109.1202059967914,0.4902416866911914
ID_653,3727.19737092165,2888.7936952259147,7039.766816759502,8,1,0,0,8092.48050674523,0.5393544191885953
ID_654,2158.297731148397,1973.586529791883,21889.286185294968,6,4,1,0,2051.5810795280354,0.7945550033457255
ID_655,637.9015139778188,4679.334555462081,24522.41830948016,26,3,1,0,7173.21155205787,0.7148080862925607
ID_656,1418.8795289936224,2217.374160517883,5019.443444847851,16,3,0,1,8352.865014618365,0.1671149629505594
ID_657,1815.4114819931756,2740.2148995233783,15118.053410185219,21,1,1,1,8492.203619479485,0.27688717213505076
ID_658,3229.586206658006,2285.96010491342,8212.754777387014,40,2,1,1,89.17431066537196,0.6937642162067731
ID_659,2853.8915233445596,2867.609738404966,5875.098974977878,26,2,1,0,4998.707268049299,0.1805727883251308
ID_660,1780.4836294892311,2405.474887062403,22295.434091354975,46,4,0,1,3575.9084724670165,0.8032243253236817
ID_661,4932.576243964899,335.0410370394318,16604.811128712274,16,2,0,1,9788.599153212455,0.6573576130377983
ID_662,3028.8740967844356,4422.036111437723,7269.374638981365,36,1,0,0,5440.759927811415,0.5363423137736791
ID_663,1186.1339586799725,2277.529712687272,9990.000325134808,54,3,0,0,4274.433253914055,0.6442556817781839
ID_664,508.91236310201873,2985.8238776860085,29032.95646850453,6,2,1,0,2443.6356760898148,0.09971564686209167
ID_665,764.2956959216601,782.0202335141365,25611.707376548144,46,4,1,0,8456.301828446482,0.5480220414259234
ID_666,1229.7886419225406,116.60045511493176,26518.45554332072,37,4,0,0,3193.7098203487444,0.4512997457970239
ID_667,803.4068662977784,1301.9214588538505,14340.350815340533,8,3,0,0,8267.538702558182,0.5129649626938648
ID_668,932.8351202565289,3552.471557453416,19090.410653705378,37,4,0,0,8916.079768046458,0.3376669609251456
ID_669,1425.4758434692355,586.0531975531051,11926.264465927938,47,1,1,0,581.7451415871255,0.4681769489156974
ID_670,866.8679764737741,4553.548457893692,3253.647294977826,10,2,0,1,5099.865683700592,0.8832497562445263
ID_671,4483.827123132126,1153.6105898453045,12631.010009046693,48,4,0,1,4203.738857571463,0.3448536089594527
ID_672,401.16872830821103,1102.5087100297014,18225.441843007196,42,2,1,0,3931.0788715189706,0.04493561820796821
ID_673,2622.5569478512734,989.389011945328,9327.183852275812,17,3,1,1,3714.6759156637154,0.25648157453250253
ID_674,2051.9841349483077,168.51039355968726,25590.566667095056,19,2,0,0,5319.861573964122,0.45436356283056756
ID_675,4911.893084543032,3881.84679554335,5381.90461606336,49,1,0,1,1302.0126512935271,0.5334905616567578
ID_676,560.1945108402617,4387.6692031017665,11646.743593670677,14,3,1,1,8712.879940849481,0.4271480288375137
ID_677,1989.2779952287083,3109.3972428193747,4622.213254401885,12,4,1,1,5579.8291944589455,0.8266121508360837
ID_678,4847.352166376844,1022.1799102313253,12740.131885571534,21,3,0,0,3471.1062824720375,0.9151729178864858
ID_679,4327.535629469901,1497.8621850103107,2150.177844253843,33,2,1,0,2430.281642392779,0.48680073392662837
ID_680,4085.3603547463995,2432.04081708832,8903.932456787717,12,2,0,0,6165.636351404455,0.07587978744908874
ID_681,1289.5141352246992,4776.295162954174,12621.322398296827,19,2,0,0,7867.316184115376,0.4209873313257866
ID_682,854.4379369503291,1312.0217219069398,14866.795535024055,37,2,1,0,4408.595711886707,0.181238939023731
ID_683,3343.216099622155,3685.0649292074513,16767.194395779115,13,3,0,0,9845.24327344906,0.2834964007942432
ID_684,4646.879945637929,2253.2962941353094,8974.742763907649,32,3,1,1,5355.681411402789,0.8328993846635426
ID_685,2783.814465069649,1559.4520069641069,16168.198703831298,55,2,1,1,9789.114558503725,0.5352918974768401
ID_686,2858.0634473494993,2333.9880914083574,15761.134025299734,8,4,0,0,9626.005813808686,0.828591712640812
ID_687,1399.8954683014208,448.91291595203944,10169.163475410045,32,3,1,0,5997.44582701101,0.9856263642029988
ID_688,3847.4646659596847,4013.568117558776,25075.809589037868,35,1,1,1,5813.362662962332,0.5452287180164744
ID_689,935.2187427876169,1292.179447116539,16823.592671213388,39,3,0,1,1056.7308376027672,0.9122622633878079
